ds,category,y,temp,rain,sentiment_score,day_of_week,month,is_weekend,sentiment_lag_7,is_subscriber,discount
2022-10-04,Thai Other Snacks,27693.571428571428,23.4,0.2,0.3805555555555555,Tuesday,October,0,0.2569805194805195,1,0
2022-10-05,Thai Other Snacks,27902.85714285714,23.3,1.2,0.6833333333333333,Wednesday,October,0,0.0936011904761904,1,0
2022-10-06,Thai Other Snacks,28112.14285714286,22.6,5.5,0.3697811447811447,Thursday,October,0,0.3083333333333333,1,10
2022-10-07,Thai Other Snacks,28321.42857142857,21.8,1.1,0.3695075757575757,Friday,October,0,-0.0214285714285714,1,0
2022-10-08,Thai Other Snacks,28530.714285714286,22.1,0.1,0.0761363636363636,Saturday,October,1,0.3914256198347107,0,0
2022-10-09,Thai Other Snacks,28740.0,22.6,20.35,0.2346153846153846,Sunday,October,1,-0.0111111111111111,0,50
2022-10-10,Thai Other Snacks,28784.571428571428,22.5,12.95,0.2625,Monday,October,0,0.5741161616161616,0,20
2022-10-11,Thai Other Snacks,28829.14285714286,22.5,8.1,0.2393939393939393,Tuesday,October,0,0.3805555555555555,1,0
2022-10-12,Thai Other Snacks,28873.714285714286,22.0,23.6,0.2722222222222222,Wednesday,October,0,0.6833333333333333,0,0
2022-10-13,Thai Other Snacks,28918.285714285717,22.3,21.9,0.2561363636363636,Thursday,October,0,0.3697811447811447,1,50
2022-10-14,Thai Other Snacks,28962.85714285714,22.7,9.3,0.1345238095238095,Friday,October,0,0.3695075757575757,1,0
2022-10-15,Thai Other Snacks,29007.42857142857,23.1,7.8,0.348513986013986,Saturday,October,1,0.0761363636363636,1,0
2022-10-16,Thai Other Snacks,29052.0,22.7,18.85,0.15,Sunday,October,1,0.2346153846153846,1,0
2022-10-17,Thai Other Snacks,28953.42857142857,22.6,2.7,0.2869047619047619,Monday,October,0,0.2625,1,0
2022-10-18,Thai Other Snacks,28854.85714285714,22.2,4.75,0.1166666666666666,Tuesday,October,0,0.2393939393939393,0,0
2022-10-19,Thai Other Snacks,28756.285714285717,22.5,6.5,0.2904761904761904,Wednesday,October,0,0.2722222222222222,1,0
2022-10-20,Thai Other Snacks,28657.714285714286,22.6,12.2,0.376017316017316,Thursday,October,0,0.2561363636363636,0,0
2022-10-21,Thai Other Snacks,28559.14285714286,22.1,2.7,0.2361111111111111,Friday,October,0,0.1345238095238095,0,0
2022-10-22,Thai Other Snacks,28460.571428571428,22.3,0.0,0.3588383838383838,Saturday,October,1,0.348513986013986,0,0
2022-10-23,Thai Other Snacks,28362.0,21.5,0.0,0.24004329004329,Sunday,October,1,0.15,0,0
2022-10-24,Thai Other Snacks,30842.85714285714,20.4,0.0,0.2413352272727272,Monday,October,0,0.2869047619047619,1,0
2022-10-25,Thai Other Snacks,33323.71428571428,20.3,0.0,0.38,Tuesday,October,0,0.1166666666666666,1,0
2022-10-26,Thai Other Snacks,35804.57142857143,20.9,0.0,0.2520833333333333,Wednesday,October,0,0.2904761904761904,1,0
2022-10-27,Thai Other Snacks,38285.42857142857,21.3,0.0,0.5,Thursday,October,0,0.376017316017316,0,20
2022-10-28,Thai Other Snacks,40766.28571428571,21.9,0.3,0.3023809523809523,Friday,October,0,0.2361111111111111,0,0
2022-10-29,Thai Other Snacks,43247.142857142855,21.1,1.0,0.0927721088435374,Saturday,October,1,0.3588383838383838,0,0
2022-10-30,Thai Other Snacks,45728.0,21.5,1.5,0.3416666666666667,Sunday,October,1,0.24004329004329,0,0
2022-10-31,Thai Other Snacks,45675.857142857145,21.6,0.0,0.5038352272727272,Monday,October,0,0.2413352272727272,1,50
2022-11-01,Thai Other Snacks,45623.71428571428,20.4,14.0,0.1614285714285714,Tuesday,November,0,0.38,0,0
2022-11-02,Thai Other Snacks,45571.57142857143,20.2,9.9,0.4266666666666666,Wednesday,November,0,0.2520833333333333,1,10
2022-11-03,Thai Other Snacks,45519.42857142857,20.8,0.3,0.4489583333333333,Thursday,November,0,0.5,1,0
2022-11-04,Thai Other Snacks,45467.28571428572,21.7,1.3,0.1480681818181818,Friday,November,0,0.3023809523809523,1,20
2022-11-05,Thai Other Snacks,45415.142857142855,21.4,0.5,0.07,Saturday,November,1,0.0927721088435374,1,10
2022-11-06,Thai Other Snacks,45363.0,21.5,0.4,0.1651806526806526,Sunday,November,1,0.3416666666666667,1,0
2022-11-07,Thai Other Snacks,44450.42857142857,21.7,0.0,-0.1423295454545454,Monday,November,0,0.5038352272727272,1,0
2022-11-08,Thai Other Snacks,43537.857142857145,21.7,0.0,0.1545454545454545,Tuesday,November,0,0.1614285714285714,1,0
2022-11-09,Thai Other Snacks,42625.28571428572,21.3,0.0,0.133517316017316,Wednesday,November,0,0.4266666666666666,0,0
2022-11-10,Thai Other Snacks,41712.71428571428,21.2,0.3,0.2783333333333333,Thursday,November,0,0.4489583333333333,0,0
2022-11-11,Thai Other Snacks,40800.142857142855,19.1,20.5,0.0795918367346938,Friday,November,0,0.1480681818181818,1,0
2022-11-12,Thai Other Snacks,39887.57142857143,20.2,3.0,0.121780303030303,Saturday,November,1,0.07,1,10
2022-11-13,Thai Other Snacks,38975.0,20.5,2.0,0.7329545454545455,Sunday,November,1,0.1651806526806526,0,0
2022-11-14,Thai Other Snacks,37773.0,21.7,1.5,0.4456349206349206,Monday,November,0,-0.1423295454545454,0,0
2022-11-15,Thai Other Snacks,36571.0,21.9,1.5,-0.0234036796536796,Tuesday,November,0,0.1545454545454545,1,0
2022-11-16,Thai Other Snacks,35369.0,21.7,0.0,0.2516666666666666,Wednesday,November,0,0.133517316017316,0,0
2022-11-17,Thai Other Snacks,34167.0,19.7,0.0,0.3508116883116883,Thursday,November,0,0.2783333333333333,0,10
2022-11-18,Thai Other Snacks,32965.0,19.0,0.0,0.2462962962962963,Friday,November,0,0.0795918367346938,1,0
2022-11-19,Thai Other Snacks,31763.0,18.6,0.0,0.0903061224489796,Saturday,November,1,0.121780303030303,0,0
2022-11-20,Thai Other Snacks,30561.0,18.9,0.0,0.3953914141414141,Sunday,November,1,0.7329545454545455,0,0
2022-11-21,Thai Other Snacks,31294.42857142857,19.6,0.1,0.3321220446220446,Monday,November,0,0.4456349206349206,0,0
2022-11-22,Thai Other Snacks,32027.85714285714,19.6,1.8,0.5905681818181818,Tuesday,November,0,-0.0234036796536796,1,10
2022-11-23,Thai Other Snacks,32761.285714285717,20.3,8.3,0.1444444444444444,Wednesday,November,0,0.2516666666666666,1,0
2022-11-24,Thai Other Snacks,33494.71428571428,21.8,3.7,0.3067640692640693,Thursday,November,0,0.3508116883116883,1,0
2022-11-25,Thai Other Snacks,34228.142857142855,21.6,0.4,0.0823347107438016,Friday,November,0,0.2462962962962963,0,0
2022-11-26,Thai Other Snacks,34961.57142857143,21.6,0.0,0.4581123737373737,Saturday,November,1,0.0903061224489796,1,0
2022-11-27,Thai Other Snacks,35695.0,22.2,0.8,0.3708333333333333,Sunday,November,1,0.3953914141414141,1,0
2022-11-28,Thai Other Snacks,36704.142857142855,22.5,0.9,-0.2166666666666666,Monday,November,0,0.3321220446220446,0,0
2022-11-29,Thai Other Snacks,37713.28571428572,22.4,0.1,0.3083333333333333,Tuesday,November,0,0.5905681818181818,1,0
2022-11-30,Thai Other Snacks,38722.42857142857,21.0,0.0,0.4,Wednesday,November,0,0.1444444444444444,0,10
2022-12-01,Thai Other Snacks,39731.57142857143,21.0,0.7,0.1166666666666666,Thursday,December,0,0.3067640692640693,0,0
2022-12-02,Thai Other Snacks,40740.71428571428,22.7,0.0,0.3581632653061224,Friday,December,0,0.0823347107438016,0,0
2022-12-03,Thai Other Snacks,41749.857142857145,22.3,0.3,0.5825757575757576,Saturday,December,1,0.4581123737373737,1,0
2022-12-04,Thai Other Snacks,42759.0,22.5,0.0,0.3633333333333333,Sunday,December,1,0.3708333333333333,0,0
2022-12-05,Thai Other Snacks,42958.71428571428,22.0,0.0,0.413095238095238,Monday,December,0,-0.2166666666666666,0,0
2022-12-06,Thai Other Snacks,43158.42857142857,22.1,0.0,0.4904761904761904,Tuesday,December,0,0.3083333333333333,0,0
2022-12-07,Thai Other Snacks,43358.142857142855,20.2,0.0,0.1839285714285714,Wednesday,December,0,0.4,0,50
2022-12-08,Thai Other Snacks,43557.857142857145,19.7,0.2,0.0,Thursday,December,0,0.1166666666666666,0,0
2022-12-09,Thai Other Snacks,43757.57142857143,16.6,4.6,0.3183333333333333,Friday,December,0,0.3581632653061224,1,0
2022-12-10,Thai Other Snacks,43957.28571428572,16.3,39.25,0.3761904761904762,Saturday,December,1,0.5825757575757576,0,20
2022-12-11,Thai Other Snacks,44157.0,19.1,4.5,0.547564935064935,Sunday,December,1,0.3633333333333333,0,0
2022-12-12,Thai Other Snacks,42460.857142857145,20.6,6.5,0.473015873015873,Monday,December,0,0.413095238095238,0,0
2022-12-13,Thai Other Snacks,40764.71428571428,21.1,8.1,0.0351851851851851,Tuesday,December,0,0.4904761904761904,1,0
2022-12-14,Thai Other Snacks,39068.57142857143,21.3,0.1,0.5541666666666667,Wednesday,December,0,0.1839285714285714,1,0
2022-12-15,Thai Other Snacks,37372.42857142857,20.9,0.0,0.3062499999999999,Thursday,December,0,0.0,0,0
2022-12-16,Thai Other Snacks,35676.28571428571,20.1,0.0,0.5124149659863946,Friday,December,0,0.3183333333333333,0,10
2022-12-17,Thai Other Snacks,33980.142857142855,20.7,0.0,0.3675,Saturday,December,1,0.3761904761904762,0,0
2022-12-18,Thai Other Snacks,32284.0,20.6,0.0,0.5654761904761905,Sunday,December,1,0.547564935064935,1,0
2022-12-19,Thai Other Snacks,33050.0,20.7,0.1,0.3622790404040404,Monday,December,0,0.473015873015873,0,0
2022-12-20,Thai Other Snacks,33816.0,19.9,0.0,0.0591810966810966,Tuesday,December,0,0.0351851851851851,0,0
2022-12-21,Thai Other Snacks,34582.0,20.4,0.0,0.3790178571428571,Wednesday,December,0,0.5541666666666667,0,0
2022-12-22,Thai Other Snacks,35348.0,19.9,0.0,0.4066287878787878,Thursday,December,0,0.3062499999999999,1,0
2022-12-23,Thai Other Snacks,36114.0,20.1,0.0,0.1786955691367456,Friday,December,0,0.5124149659863946,1,0
2022-12-24,Thai Other Snacks,36880.0,20.0,0.0,0.3507142857142857,Saturday,December,1,0.3675,1,0
2022-12-25,Thai Other Snacks,37646.0,20.9,1.5,-0.3976190476190476,Sunday,December,1,0.5654761904761905,1,10
2022-12-26,Thai Other Snacks,37467.42857142857,21.8,0.8,0.3472402597402597,Monday,December,0,0.3622790404040404,0,0
2022-12-27,Thai Other Snacks,37288.857142857145,21.9,1.4,0.4997023809523809,Tuesday,December,0,0.0591810966810966,1,0
2022-12-28,Thai Other Snacks,37110.28571428572,22.5,0.0,0.4233333333333333,Wednesday,December,0,0.3790178571428571,1,0
2022-12-29,Thai Other Snacks,36931.71428571428,22.3,0.0,0.0,Thursday,December,0,0.4066287878787878,0,0
2022-12-30,Thai Other Snacks,36753.142857142855,21.3,0.0,0.518590121999213,Friday,December,0,0.1786955691367456,1,10
2022-12-31,Thai Other Snacks,36574.57142857143,21.3,0.0,0.4157407407407407,Saturday,December,1,0.3507142857142857,0,0
2023-01-01,Thai Other Snacks,36396.0,21.4,0.0,0.559375,Sunday,January,1,-0.3976190476190476,0,20
2023-01-02,Thai Other Snacks,36515.142857142855,20.9,0.0,0.3491161616161616,Monday,January,0,0.3472402597402597,0,0
2023-01-03,Thai Other Snacks,36634.28571428572,21.0,0.0,-0.075,Tuesday,January,0,0.4997023809523809,1,0
2023-01-04,Thai Other Snacks,36753.42857142857,20.5,0.0,0.3545454545454545,Wednesday,January,0,0.4233333333333333,0,0
2023-01-05,Thai Other Snacks,36872.57142857143,20.2,0.1,0.5567640692640693,Thursday,January,0,0.0,0,0
2023-01-06,Thai Other Snacks,36991.71428571428,20.5,0.0,0.3841269841269841,Friday,January,0,0.518590121999213,0,10
2023-01-07,Thai Other Snacks,37110.857142857145,20.5,0.0,0.0555555555555555,Saturday,January,1,0.4157407407407407,1,20
2023-01-08,Thai Other Snacks,37230.0,21.0,0.0,0.22,Sunday,January,1,0.559375,1,20
2023-01-09,Thai Other Snacks,37638.142857142855,20.1,0.0,0.3710633116883117,Monday,January,0,0.3491161616161616,0,20
2023-01-10,Thai Other Snacks,38046.28571428572,19.1,0.0,0.2162247474747475,Tuesday,January,0,-0.075,0,10
2023-01-11,Thai Other Snacks,38454.42857142857,19.5,0.0,0.0728030303030303,Wednesday,January,0,0.3545454545454545,0,0
2023-01-12,Thai Other Snacks,38862.57142857143,20.3,0.0,0.1714285714285714,Thursday,January,0,0.5567640692640693,0,0
2023-01-13,Thai Other Snacks,39270.71428571428,20.6,0.0,0.1392518939393939,Friday,January,0,0.3841269841269841,1,0
2023-01-14,Thai Other Snacks,39678.857142857145,20.4,0.0,0.24,Saturday,January,1,0.0555555555555555,0,0
2023-01-15,Thai Other Snacks,40087.0,20.6,0.0,0.3081632653061224,Sunday,January,1,0.22,0,20
2023-01-16,Thai Other Snacks,38976.142857142855,20.9,0.0,0.5333333333333333,Monday,January,0,0.3710633116883117,0,0
2023-01-17,Thai Other Snacks,37865.28571428572,20.3,0.0,0.4513888888888889,Tuesday,January,0,0.2162247474747475,1,10
2023-01-18,Thai Other Snacks,36754.42857142857,20.3,0.0,0.6675925925925925,Wednesday,January,0,0.0728030303030303,1,0
2023-01-19,Thai Other Snacks,35643.57142857143,20.2,0.0,-0.0224358974358974,Thursday,January,0,0.1714285714285714,1,0
2023-01-20,Thai Other Snacks,34532.71428571428,20.2,0.0,0.425,Friday,January,0,0.1392518939393939,1,0
2023-01-21,Thai Other Snacks,33421.857142857145,20.8,0.0,0.6246031746031746,Saturday,January,1,0.24,1,0
2023-01-22,Thai Other Snacks,32311.0,20.9,0.0,0.2207341269841269,Sunday,January,1,0.3081632653061224,1,0
2023-01-23,Thai Other Snacks,33482.71428571428,21.2,0.0,0.121780303030303,Monday,January,0,0.5333333333333333,0,50
2023-01-24,Thai Other Snacks,34654.42857142857,22.1,0.0,0.6829491341991342,Tuesday,January,0,0.4513888888888889,0,0
2023-01-25,Thai Other Snacks,35826.142857142855,21.5,0.0,0.1854166666666666,Wednesday,January,0,0.6675925925925925,0,0
2023-01-26,Thai Other Snacks,36997.857142857145,21.3,0.0,0.1947348484848484,Thursday,January,0,-0.0224358974358974,1,10
2023-01-27,Thai Other Snacks,38169.57142857143,21.6,0.0,0.5833333333333333,Friday,January,0,0.425,1,10
2023-01-28,Thai Other Snacks,39341.28571428572,20.9,0.0,0.285,Saturday,January,1,0.6246031746031746,1,20
2023-01-29,Thai Other Snacks,40513.0,21.4,0.0,0.2123737373737373,Sunday,January,1,0.2207341269841269,1,0
2023-01-30,Thai Other Snacks,39488.857142857145,21.5,2.3,0.3833333333333333,Monday,January,0,0.121780303030303,0,10
2023-01-31,Thai Other Snacks,38464.71428571428,22.6,0.0,0.2614015151515151,Tuesday,January,0,0.6829491341991342,0,10
2023-02-01,Thai Other Snacks,37440.57142857143,21.7,0.0,0.4882996632996633,Wednesday,February,0,0.1854166666666666,0,0
2023-02-02,Thai Other Snacks,36416.42857142857,23.0,0.0,-0.0182539682539682,Thursday,February,0,0.1947348484848484,1,0
2023-02-03,Thai Other Snacks,35392.28571428572,22.4,0.0,0.4431818181818182,Friday,February,0,0.5833333333333333,0,0
2023-02-04,Thai Other Snacks,34368.142857142855,23.3,0.0,0.3472537878787879,Saturday,February,1,0.285,0,20
2023-02-05,Thai Other Snacks,33344.0,23.5,0.0,0.1701704545454545,Sunday,February,1,0.2123737373737373,1,0
2023-02-06,Thai Other Snacks,33763.57142857143,23.2,0.0,0.1791666666666666,Monday,February,0,0.3833333333333333,1,0
2023-02-07,Thai Other Snacks,34183.142857142855,23.6,0.0,-0.0476190476190476,Tuesday,February,0,0.2614015151515151,1,0
2023-02-08,Thai Other Snacks,34602.71428571428,24.4,0.0,0.4074074074074074,Wednesday,February,0,0.4882996632996633,1,0
2023-02-09,Thai Other Snacks,35022.28571428572,24.0,0.0,0.448611111111111,Thursday,February,0,-0.0182539682539682,1,0
2023-02-10,Thai Other Snacks,35441.857142857145,23.7,0.0,0.3831845238095238,Friday,February,0,0.4431818181818182,1,0
2023-02-11,Thai Other Snacks,35861.42857142857,23.7,0.0,0.2534090909090909,Saturday,February,1,0.3472537878787879,0,0
2023-02-12,Thai Other Snacks,36281.0,24.2,0.0,0.5322843822843824,Sunday,February,1,0.1701704545454545,0,0
2023-02-13,Thai Other Snacks,36340.28571428572,24.1,0.0,0.3285714285714285,Monday,February,0,0.1791666666666666,1,0
2023-02-14,Thai Other Snacks,36399.57142857143,23.5,0.0,0.22,Tuesday,February,0,-0.0476190476190476,0,0
2023-02-15,Thai Other Snacks,36458.857142857145,23.5,0.0,0.4914021164021164,Wednesday,February,0,0.4074074074074074,0,20
2023-02-16,Thai Other Snacks,36518.142857142855,23.5,0.0,0.2438552188552188,Thursday,February,0,0.448611111111111,1,0
2023-02-17,Thai Other Snacks,36577.42857142857,23.5,0.0,0.2903409090909091,Friday,February,0,0.3831845238095238,1,50
2023-02-18,Thai Other Snacks,36636.71428571428,23.6,0.0,0.5792748917748918,Saturday,February,1,0.2534090909090909,1,10
2023-02-19,Thai Other Snacks,36696.0,23.6,0.0,0.1625,Sunday,February,1,0.5322843822843824,0,10
2023-02-20,Thai Other Snacks,37567.28571428572,23.6,0.0,0.2298809523809524,Monday,February,0,0.3285714285714285,0,20
2023-02-21,Thai Other Snacks,38438.57142857143,24.0,0.0,0.0764204545454545,Tuesday,February,0,0.22,0,0
2023-02-22,Thai Other Snacks,39309.857142857145,24.3,0.0,0.3854166666666667,Wednesday,February,0,0.4914021164021164,0,0
2023-02-23,Thai Other Snacks,40181.142857142855,23.6,0.0,0.425,Thursday,February,0,0.2438552188552188,0,0
2023-02-24,Thai Other Snacks,41052.42857142857,23.4,0.0,0.2341269841269841,Friday,February,0,0.2903409090909091,0,0
2023-02-25,Thai Other Snacks,41923.71428571429,24.2,0.0,0.3317640692640692,Saturday,February,1,0.5792748917748918,0,0
2023-02-26,Thai Other Snacks,42795.0,24.3,0.0,-0.0366666666666666,Sunday,February,1,0.1625,0,50
2023-02-27,Thai Other Snacks,42011.42857142857,23.2,0.0,0.15,Monday,February,0,0.2298809523809524,1,20
2023-02-28,Thai Other Snacks,41227.857142857145,23.4,0.0,0.1653409090909091,Tuesday,February,0,0.0764204545454545,1,0
2023-03-01,Thai Other Snacks,40444.28571428572,24.5,0.0,0.0602678571428571,Wednesday,March,0,0.3854166666666667,1,0
2023-03-02,Thai Other Snacks,39660.71428571428,24.1,0.0,0.169469696969697,Thursday,March,0,0.425,1,20
2023-03-03,Thai Other Snacks,38877.142857142855,24.1,0.0,-0.0249999999999999,Friday,March,0,0.2341269841269841,1,0
2023-03-04,Thai Other Snacks,38093.57142857143,24.4,0.0,0.1555555555555555,Saturday,March,1,0.3317640692640692,0,0
2023-03-05,Thai Other Snacks,37310.0,24.8,0.0,0.1629629629629629,Sunday,March,1,-0.0366666666666666,1,0
2023-03-06,Thai Other Snacks,35995.142857142855,24.9,0.0,0.6203703703703703,Monday,March,0,0.15,0,0
2023-03-07,Thai Other Snacks,34680.28571428572,24.5,0.0,-0.2333333333333333,Tuesday,March,0,0.1653409090909091,1,0
2023-03-08,Thai Other Snacks,33365.42857142857,24.2,0.0,-0.1733333333333333,Wednesday,March,0,0.0602678571428571,1,10
2023-03-09,Thai Other Snacks,32050.571428571428,24.0,0.0,-0.0166666666666665,Thursday,March,0,0.169469696969697,1,0
2023-03-10,Thai Other Snacks,30735.714285714286,24.0,0.0,0.3367424242424242,Friday,March,0,-0.0249999999999999,1,0
2023-03-11,Thai Other Snacks,29420.857142857145,25.0,0.0,0.2908982683982684,Saturday,March,1,0.1555555555555555,0,10
2023-03-12,Thai Other Snacks,28106.0,25.0,0.0,0.6745580808080808,Sunday,March,1,0.1629629629629629,1,20
2023-03-13,Thai Other Snacks,28213.85714285714,25.5,0.0,0.1664627039627039,Monday,March,0,0.6203703703703703,1,0
2023-03-14,Thai Other Snacks,28321.714285714286,26.2,0.0,0.2233333333333333,Tuesday,March,0,-0.2333333333333333,0,10
2023-03-15,Thai Other Snacks,28429.571428571428,26.5,0.0,0.4625,Wednesday,March,0,-0.1733333333333333,0,50
2023-03-16,Thai Other Snacks,28537.42857142857,25.3,1.2,0.4228945297127115,Thursday,March,0,-0.0166666666666665,1,0
2023-03-17,Thai Other Snacks,28645.285714285717,24.9,3.9,0.5976190476190476,Friday,March,0,0.3367424242424242,0,0
2023-03-18,Thai Other Snacks,28753.14285714286,24.5,14.7,0.2733333333333333,Saturday,March,1,0.2908982683982684,1,0
2023-03-19,Thai Other Snacks,28861.0,24.8,6.7,0.3952380952380952,Sunday,March,1,0.6745580808080808,0,0
2023-03-20,Thai Other Snacks,28815.285714285717,24.9,0.0,0.256060606060606,Monday,March,0,0.1664627039627039,0,0
2023-03-21,Thai Other Snacks,28769.571428571428,25.3,0.0,0.4892857142857142,Tuesday,March,0,0.2233333333333333,0,50
2023-03-22,Thai Other Snacks,28723.85714285714,26.2,0.0,0.0293650793650793,Wednesday,March,0,0.4625,0,0
2023-03-23,Thai Other Snacks,28678.14285714286,27.3,0.0,0.1736263736263736,Thursday,March,0,0.4228945297127115,1,0
2023-03-24,Thai Other Snacks,28632.42857142857,27.4,0.0,-0.0399147727272727,Friday,March,0,0.5976190476190476,0,10
2023-03-25,Thai Other Snacks,28586.714285714286,25.8,1.3,0.2842261904761904,Saturday,March,1,0.2733333333333333,1,0
2023-03-26,Thai Other Snacks,28541.0,26.3,0.4,0.0885942760942761,Sunday,March,1,0.3952380952380952,1,0
2023-03-27,Thai Other Snacks,28478.85714285714,27.6,0.0,0.2283333333333333,Monday,March,0,0.256060606060606,1,0
2023-03-28,Thai Other Snacks,28416.714285714286,28.3,0.0,0.3734848484848485,Tuesday,March,0,0.4892857142857142,0,50
2023-03-29,Thai Other Snacks,28354.571428571428,27.7,5.7,0.1062499999999999,Wednesday,March,0,0.0293650793650793,0,0
2023-03-30,Thai Other Snacks,28292.42857142857,26.4,0.6,0.1326704545454545,Thursday,March,0,0.1736263736263736,1,0
2023-03-31,Thai Other Snacks,28230.285714285717,25.9,0.2,0.3674242424242424,Friday,March,0,-0.0399147727272727,0,0
2023-04-01,Thai Other Snacks,28168.14285714286,26.5,1.5,0.4927083333333333,Saturday,April,1,0.2842261904761904,1,0
2023-04-02,Thai Other Snacks,28106.0,27.2,0.0,0.3214285714285714,Sunday,April,1,0.0885942760942761,0,0
2023-04-03,Thai Other Snacks,28945.14285714286,27.3,0.0,0.45,Monday,April,0,0.2283333333333333,1,0
2023-04-04,Thai Other Snacks,29784.285714285717,25.9,0.6,0.0483333333333333,Tuesday,April,0,0.3734848484848485,1,10
2023-04-05,Thai Other Snacks,30623.42857142857,27.2,0.0,0.3248015873015873,Wednesday,April,0,0.1062499999999999,0,0
2023-04-06,Thai Other Snacks,31462.571428571428,27.0,0.2,0.2775568181818181,Thursday,April,0,0.1326704545454545,0,10
2023-04-07,Thai Other Snacks,32301.714285714286,27.0,0.0,0.1990845959595959,Friday,April,0,0.3674242424242424,1,0
2023-04-08,Thai Other Snacks,33140.857142857145,26.8,0.0,0.3646825396825397,Saturday,April,1,0.4927083333333333,1,0
2023-04-09,Thai Other Snacks,33980.0,26.4,0.0,0.2474489795918367,Sunday,April,1,0.3214285714285714,0,50
2023-04-10,Thai Other Snacks,33737.28571428572,27.2,0.0,0.365668044077135,Monday,April,0,0.45,1,20
2023-04-11,Thai Other Snacks,33494.57142857143,27.4,0.0,0.159280303030303,Tuesday,April,0,0.0483333333333333,0,0
2023-04-12,Thai Other Snacks,33251.857142857145,27.9,0.0,0.3861363636363636,Wednesday,April,0,0.3248015873015873,0,0
2023-04-13,Thai Other Snacks,33009.142857142855,28.0,0.0,0.4055555555555555,Thursday,April,0,0.2775568181818181,0,20
2023-04-14,Thai Other Snacks,32766.42857142857,28.3,0.0,0.4553571428571428,Friday,April,0,0.1990845959595959,1,0
2023-04-15,Thai Other Snacks,32523.714285714286,28.2,0.0,0.4333333333333333,Saturday,April,1,0.3646825396825397,1,0
2023-04-16,Thai Other Snacks,32281.0,28.0,0.0,0.2258116883116883,Sunday,April,1,0.2474489795918367,0,0
2023-04-17,Thai Other Snacks,32915.0,28.4,0.0,0.3762820512820513,Monday,April,0,0.365668044077135,1,10
2023-04-18,Thai Other Snacks,33549.0,28.7,0.0,0.3212459415584415,Tuesday,April,0,0.159280303030303,0,0
2023-04-19,Thai Other Snacks,34183.0,28.9,0.0,0.2972222222222222,Wednesday,April,0,0.3861363636363636,0,0
2023-04-20,Thai Other Snacks,34817.0,28.9,0.0,0.2083333333333333,Thursday,April,0,0.4055555555555555,0,0
2023-04-21,Thai Other Snacks,35451.0,28.2,0.0,0.212037037037037,Friday,April,0,0.4553571428571428,1,0
2023-04-22,Thai Other Snacks,36085.0,27.9,0.0,0.345,Saturday,April,1,0.4333333333333333,0,10
2023-04-23,Thai Other Snacks,36719.0,28.1,0.0,-0.0027597402597402,Sunday,April,1,0.2258116883116883,0,20
2023-04-24,Thai Other Snacks,38029.71428571428,27.2,1.25,0.349469696969697,Monday,April,0,0.3762820512820513,0,0
2023-04-25,Thai Other Snacks,39340.42857142857,26.5,2.1,0.3012626262626263,Tuesday,April,0,0.3212459415584415,0,0
2023-04-26,Thai Other Snacks,40651.142857142855,26.8,0.8,0.2770833333333333,Wednesday,April,0,0.2972222222222222,1,0
2023-04-27,Thai Other Snacks,41961.857142857145,27.6,0.1,0.4848809523809524,Thursday,April,0,0.2083333333333333,1,0
2023-04-28,Thai Other Snacks,43272.57142857143,27.3,0.3,0.0723443223443223,Friday,April,0,0.212037037037037,0,50
2023-04-29,Thai Other Snacks,44583.28571428572,26.3,4.5,0.0266666666666666,Saturday,April,1,0.345,0,0
2023-04-30,Thai Other Snacks,45894.0,25.8,19.8,0.3872023809523809,Sunday,April,1,-0.0027597402597402,1,50
2023-05-01,Thai Other Snacks,45827.142857142855,23.7,19.95,0.6518518518518518,Monday,May,0,0.349469696969697,0,0
2023-05-02,Thai Other Snacks,45760.28571428572,24.3,3.65,0.0139204545454545,Tuesday,May,0,0.3012626262626263,0,0
2023-05-03,Thai Other Snacks,45693.42857142857,23.8,5.2,0.1051136363636363,Wednesday,May,0,0.2770833333333333,1,50
2023-05-04,Thai Other Snacks,45626.57142857143,24.4,1.0,0.5119047619047619,Thursday,May,0,0.4848809523809524,0,0
2023-05-05,Thai Other Snacks,45559.71428571428,24.1,0.7,0.6114583333333333,Friday,May,0,0.0723443223443223,0,0
2023-05-06,Thai Other Snacks,45492.857142857145,23.9,8.7,0.21875,Saturday,May,1,0.0266666666666666,0,20
2023-05-07,Thai Other Snacks,45426.0,23.0,4.1,0.3623511904761904,Sunday,May,1,0.3872023809523809,0,0
2023-05-08,Thai Other Snacks,42624.57142857143,24.1,25.75,-0.04375,Monday,May,0,0.6518518518518518,1,0
2023-05-09,Thai Other Snacks,39823.142857142855,25.5,12.43,0.0076704545454545,Tuesday,May,0,0.0139204545454545,0,0
2023-05-10,Thai Other Snacks,37021.71428571429,26.7,0.0,0.3,Wednesday,May,0,0.1051136363636363,1,10
2023-05-11,Thai Other Snacks,34220.28571428571,26.7,6.7,0.2164965986394557,Thursday,May,0,0.5119047619047619,0,0
2023-05-12,Thai Other Snacks,31418.85714285714,26.9,0.2,0.3682900432900433,Friday,May,0,0.6114583333333333,1,0
2023-05-13,Thai Other Snacks,28617.42857142857,26.4,2.1,0.0398809523809523,Saturday,May,1,0.21875,1,50
2023-05-14,Thai Other Snacks,25816.0,27.2,0.0,0.4130681818181818,Sunday,May,1,0.3623511904761904,0,0
